gene_cluster_id,focal,reference,type,genome_occurences,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,COG20_CATEGORY_ACC,COG20_CATEGORY,COG20_PATHWAY_ACC,COG20_PATHWAY,COG20_FUNCTION_ACC,COG20_FUNCTION,KEGG_BRITE_ACC,KEGG_BRITE,KEGG_Class_ACC,KEGG_Class,KEGG_Module_ACC,KEGG_Module,KOfam_ACC,KOfam,Pfam_ACC,Pfam
GC_00005205,tree,shrub,accessory,23,4.40420900300744,2.0830335394334,0.669308941075032,3.11221531881476,0.00185689009939996,0.0489614090224361,I|R,Lipid transport and metabolism|General function prediction only,COG2303,Non-phosphorylated Entner-Doudoroff pathway,COG2303,Choline dehydrogenase or related flavoprotein (BetA) (PDB:1B4V),ko00001|ko01000|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00524 Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.3  With oxygen as acceptor>>>1.1.3.43  paromamine 6'-oxidase|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.3  With oxygen as acceptor>>>1.1.3.44  6'''-hydroxyneomycin C oxidase",,,,,K06151,gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3],PF05199.17,GMC oxidoreductase
GC_00001017,tree,shrub,core,104,47.177108229347,2.0380097692775,0.420271744256173,4.84926668787719,1.23918726217635e-6,4.80795906573642e-4,E,Amino acid transport and metabolism,COG0174,Glutamine biosynthesis,COG0174,Glutamine synthetase (GlnA) (PDB:1F1H),ko00001|ko00001|ko00001|ko00001|ko00001|ko00001|ko01000|ko04147,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]|KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04217 Necroptosis [PATH:ko04217]|Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.1  Acid-D-ammonia (or amine) ligases (amide synthases)>>>6.3.1.2  glutamine synthetase|Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",,,,,K01915,glutamine synthetase [EC:6.3.1.2],PF00120.28,"Glutamine synthetase, catalytic domain"
GC_00004934,tree,shrub,accessory,25,4.20240476865219,2.0326056705062,0.63166676909914,3.21784486685128,0.00129157653902682,0.0407574716148187,,,,,,,,,,,,,,,PF01656.27_or_PF10609.13,CobQ/CobB/MinD/ParA nucleotide binding domain_or_NUBPL iron-transfer P-loop NTPase
GC_00000040,tree,shrub,core,104,130.98005746434,2.02167597270312,0.398148674185999,5.07769108320244,3.8204920068009e-7,3.32430560741763e-4,O,"Posttranslational modification, protein turnover, chaperones",,,COG0459,Chaperonin GroEL (HSP60 family) (GroEL) (PDB:1AON),ko00001|ko01000|ko03019|ko03110|ko03029|ko04147|ko04147|ko04147|ko04147|ko04147,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]|Enzymes>>>5. Isomerases>>>5.6  Isomerases altering macromolecular conformation>>>5.6.1  Enzymes altering polypeptide conformation or assembly>>>5.6.1.7  chaperonin ATPase|Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>Other RNA degradation factors>>>Chaperones|Chaperones and folding catalysts>>>Heat shock proteins>>>HSP60 / Chaperonin|Mitochondrial biogenesis>>>Mitochondrial protein import machinery>>>Matrix>>>Other matrix factors|Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)|Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)|Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells|Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells|Exosome>>>Exosomal proteins>>>Exosomal proteins of bladder cancer cells",,,,,K04077,chaperonin GroEL [EC:5.6.1.7],PF00118.28,TCP-1/cpn60 chaperonin family
GC_00004660,tree,shrub,accessory,28,37.1185956292445,2.02051170212099,0.574410101416589,3.51754207862653,4.35563287037313e-4,0.0215032343338066,E,Amino acid transport and metabolism,COG0002,Arginine biosynthesis,COG0002,N-acetyl-gamma-glutamylphosphate reductase (ArgC) (PDB:3DR3),ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]|Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.1  With NAD+ or NADP+ as acceptor>>>1.2.1.38  N-acetyl-gamma-glutamyl-phosphate reductase,M00028|M00845,Pathway modules; Amino acid metabolism; Arginine and proline metabolism|Pathway modules; Amino acid metabolism; Arginine and proline metabolism,M00028|M00845,"Ornithine biosynthesis, glutamate => ornithine|Arginine biosynthesis, glutamate => acetylcitrulline => arginine",K00145,N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38],PF01118.28_or_PF02774.22,"Semialdehyde dehydrogenase, NAD binding domain_or_Semialdehyde dehydrogenase, dimerisation domain"
GC_00003752,tree,shrub,accessory,37,4.03386136145149,1.97666344278284,0.607730113591479,3.25253496342551,0.00114380523028472,0.0375567368302449,E,Amino acid transport and metabolism,,,COG3616,"D-serine deaminase, pyridoxal phosphate-dependent (Dsd1) (PDB:3ANU)",ko00001|ko01000,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.41  3-hydroxy-D-aspartate aldolase,,,,,K18425,3-hydroxy-D-aspartate aldolase [EC:4.1.3.41],PF01168.24,"Alanine racemase, N-terminal domain"
GC_00000063,tree,shrub,accessory,85,9.22833707692304,1.97648051903915,0.448175957174401,4.41005477290705,1.0334447634177e-5,0.00171281166622634,T,Signal transduction mechanisms,,,COG2199,"GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M)",,,,,,,,,PF00990.25,"Diguanylate cyclase, GGDEF domain"
GC_00000877,tree,shrub,core,104,69.3706797365176,1.96171299794608,0.413773337692476,4.74103287777344,2.12631420783087e-6,6.16719716696279e-4,J,"Translation, ribosomal structure and biogenesis",COG0048,Ribosome 30S subunit,COG0048,Ribosomal protein S12 (RpsL) (PDB:4V4H),ko00001|ko03011|ko03011|ko03011,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]|Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit,,,,,K02950,small subunit ribosomal protein S12,PF00164.29,Ribosomal protein S12/S23
GC_00000966,tree,shrub,core,104,51.5911329138754,1.8925152320182,0.390469722300659,4.8467656361867,1.2549052540654e-6,4.80795906573642e-4,C,Energy production and conversion,COG0055,FoF1-type ATP synthase,COG0055,"FoF1-type ATP synthase, beta subunit (AtpD) (PDB:3OAA)",ko00001|ko00001|ko01000|ko01000|ko00194,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]|KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]|Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.1.2.2  H+-transporting two-sector ATPase|Enzymes>>>7. Translocases>>>7.2  Catalysing the translocation of inorganic cations>>>7.2.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.2.2.1  Na+-transporting two-sector ATPase|Photosynthesis proteins>>>Photosystem and electron transport system>>>F-type ATPase [OT],M00157,Pathway modules; Energy metabolism; ATP synthesis,M00157,"F-type ATPase, prokaryotes and chloroplasts",K02112_or_K02133,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]_or_F-type H+-transporting ATPase subunit beta [EC:7.1.2.2],PF00006.29,"ATP synthase alpha/beta family, nucleotide-binding domain"
GC_00000899,tree,shrub,core,104,49.9589873156596,1.88816040157771,0.41756398918262,4.52184683184434,6.13024131223979e-6,0.00115331377768922,C,Energy production and conversion,COG0377,NADH dehydrogenase,COG0377,NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase (NuoB) (PDB:2FUG) (PUBMED:25941396),ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]|Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating),M00144,Pathway modules; Energy metabolism; ATP synthesis,M00144,"NADH:quinone oxidoreductase, prokaryotes",K00331,NADH-quinone oxidoreductase subunit B [EC:7.1.1.2],PF01058.26,"NADH ubiquinone oxidoreductase, 20 Kd subunit"
GC_00022740,tree,shrub,accessory,3,5.39890267185421,1.85476702712642,0.551204460407088,3.36493472087761,7.65617705696077e-4,0.0291138302375922,M,Cell wall/membrane/envelope biogenesis,,,COG4952,L-rhamnose isomerase (PDB:3M0Y),ko00001|ko00001|ko01000|ko01000_or_ko00001|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00040 Pentose and glucuronate interconversions [PATH:ko00040]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00051 Fructose and mannose metabolism [PATH:ko00051]|Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.14  L-rhamnose isomerase|Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.-_or_KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.36  D-apiose isomerase",,,,,K01820,L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-],PF01261.28,Xylose isomerase-like TIM barrel
GC_00000881,tree,shrub,core,104,43.9995429755555,1.83745411557163,0.377183807068014,4.87150848244209,1.10749407338671e-6,4.80795906573642e-4,J,"Translation, ribosomal structure and biogenesis",COG0100,Ribosome 30S subunit,COG0100,Ribosomal protein S11 (RpsK) (PDB:4V4H),ko00001|ko03011|ko03011|ko03011,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]|Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit,,,,,K02948,small subunit ribosomal protein S11,PF00411.23,Ribosomal protein S11
GC_00001586,tree,shrub,core,103,35.4389759537217,1.83452689320111,0.401074464350289,4.57403065082419,4.78429802609137e-6,0.00100919692604915,T,Signal transduction mechanisms,,,COG2204,"DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)",ko00001|ko00001|ko02022,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]|Two-component system>>>Cell cycle family>>>CckA-CtrA/CpdR (cell cycle control),,,,,K13589,"two-component system, cell cycle response regulator CpdR",PF00072.28,Response regulator receiver domain
GC_00010859,tree,shrub,accessory,8,4.62039812172195,1.80678848580641,0.575269365637368,3.14076951378175,0.00168504586571318,0.0475855536639894,R,General function prediction only,,,COG4636,"Endonuclease, Uma2 family (restriction endonuclease fold) (Uma2) (PDB:1WDJ) (PUBMED:17873039)",,,,,,,,,PF05685.16,Putative restriction endonuclease
GC_00004904,tree,shrub,accessory,27,4.1121638795387,1.80148075437851,0.567245740050099,3.17583831342551,0.0014940419783124,0.044067907673867,,,,,,,ko02035,Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Others,,,,,K06603,flagellar protein FlaG,PF03646.19,FlaG protein
GC_00000893,tree,shrub,core,104,46.2613999650017,1.77184310816168,0.358173463354683,4.9468854882951,7.54103077607298e-7,4.03793194094185e-4,O,"Posttranslational modification, protein turnover, chaperones",,,COG1219,"ATP-dependent protease Clp, ATPase subunit ClpX (ClpX) (PDB:3HTE)",ko00001|ko03110,KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]|Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,,,,,K03544,ATP-dependent Clp protease ATP-binding subunit ClpX,PF07724.18,AAA domain (Cdc48 subfamily)
GC_00001058,tree,shrub,core,104,43.5097607921863,1.76961448462356,0.383578630215338,4.61343345334466,3.96071113001351e-6,8.89371296000775e-4,C,Energy production and conversion,COG0538,TCA cycle,COG0538,Isocitrate dehydrogenase (Icd) (PDB:1IDD),ko00001|ko00001|ko00001|ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]|KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]|KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04146 Peroxisome [PATH:ko04146]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.42  isocitrate dehydrogenase (NADP+),M00009|M00010|M00740|M00173|M00614,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism|Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism|Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism|Pathway modules; Energy metabolism; Carbon fixation|Signature modules; Module set; Metabolic capacity,M00009|M00010|M00740|M00173|M00614,"Citrate cycle (TCA cycle, Krebs cycle)|Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate|Methylaspartate cycle|Reductive citrate cycle (Arnon-Buchanan cycle)|Anoxygenic photosynthesis in green sulfur bacteria",K00031,isocitrate dehydrogenase [EC:1.1.1.42],PF00180.24,Isocitrate/isopropylmalate dehydrogenase
GC_00001084,tree,shrub,core,104,36.5776099566554,1.75108134136571,0.389641493208521,4.49408333528945,6.98702643082879e-6,0.00127991292065787,R,General function prediction only,COG0714,Cobalamine/B12 biosynthesis,COG0714,MoxR-like ATPase (MoxR) (PDB:2R44),ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]|Enzymes>>>6. Ligases>>>6.6  Forming nitrogen-metal bonds>>>6.6.1  Forming coordination complexes>>>6.6.1.2  cobaltochelatase,M00925,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,M00925,"Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide",K09882,cobaltochelatase CobS [EC:6.6.1.2],PF12556.12,Cobaltochelatase CobS subunit N terminal
GC_00000223,tree,shrub,core,102,29.163055856088,1.73587008764128,0.374499478306617,4.63517358018869,3.56638086323693e-6,8.27519239633076e-4,P,Inorganic ion transport and metabolism,,,COG1513,Cyanate lyase (CynS) (PDB:1DW9),ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]|Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.104  cyanase,,,,,K01725,cyanate lyase [EC:4.2.1.104],PF02560.18_or_PF21291.1,"Cyanate lyase C-terminal domain_or_Cyanate hydratase, N-terminal"
GC_00005827,tree,shrub,accessory,18,4.94007079334782,1.73044090562071,0.517281304500255,3.34526086786083,8.22052123863944e-4,0.0302335052864796,G,Carbohydrate transport and metabolism,,,COG2271,Sugar phosphate permease (UhpC) (PDB:1PW4),ko02000,Transporters>>>Major facilitator superfamily (MFS)>>>Organic acid transporters>>>Anion:cation symporter (ACS) family [TC:2.A.1.14],,,,,K08191,"MFS transporter, ACS family, aldohexuronate transporter",PF07690.20,Major Facilitator Superfamily
GC_00000997,tree,shrub,core,104,46.5944298213728,1.72789590103071,0.419311009027237,4.12079784177207,3.77562616858443e-5,0.00410658339992441,L,"Replication, recombination and repair",,,COG0468,RecA/RadA recombinase (RecA) (PDB:1B22),ko00001|ko03400|ko03400|ko03400,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03440 Homologous recombination [PATH:ko03440]|DNA repair and recombination proteins>>>Prokaryotic type>>>TLS (translesion DNA synthesis) factors>>>Other SOS response factors|DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecBC pathway proteins|DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecFOR pathway proteins,,,,,K03553,recombination protein RecA,PF00154.25,recA bacterial DNA recombination protein
GC_00000963,tree,shrub,core,104,41.2972876188516,1.72163119453712,0.413603029962099,4.16252075013784,3.1475352902983e-5,0.00365166552596108,K,Transcription,,,COG1158,Transcription termination factor Rho (Rho) (PDB:1PVO),ko00001|ko03021|ko03019,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]|Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>Transcription termination factor|Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>RNA degradosome components>>>Other RNA degradosome components",,,,,K03628,transcription termination factor Rho,PF07497.16,"Rho termination factor, RNA-binding domain"
GC_00003769,tree,shrub,accessory,42,6.87723852083547,1.70906287539196,0.449087597050891,3.80563365948021,1.41441606136948e-4,0.0100985054457255,E|P,Amino acid transport and metabolism|Inorganic ion transport and metabolism,,,COG0601,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)",ko00001|ko02000,"KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter",,,,,K02033,peptide/nickel transport system permease protein,PF00528.26,Binding-protein-dependent transport system inner membrane component
